"latitude","longitude","altitude"
-15.4347583,28.2581067,1253.4
-15.4332133,28.2591533,1289.2
-15.4328383,28.2586767,1268.5
NA,NA,NA
-15.4340167,28.25919,1096.7
-15.43425,28.2581433,1261.1
-15.435345,28.258745,1216.5
-15.434895,28.258415,1271.3
-15.4331183,28.258605,1275.9
-15.4326267,28.2588067,1266.9
-15.4351233,28.2592367,1283.7
-15.4347483,28.258425,1268.6
-15.4339717,28.2599833,1242.4
-15.4337033,28.2584267,1259.7
-15.4325767,28.2589133,1321.3
-15.43344,28.259305,1259.1
-15.4330817,28.25873,1271.7
-15.4348383,28.259475,1259.3
-15.4333583,28.2595333,1274.4
-15.432955,28.2587033,1288.7
-15.4336433,28.2601533,1264.7
-15.4338333,28.2584267,1276.5
-15.4325233,28.2591217,1269.8
-15.4331717,28.2592233,1271.5
-15.4347117,28.2595533,1272.7
-15.432375,28.2591567,1266.9
NA,NA,NA
-15.4343783,28.2595817,1283.6
-15.4334433,28.2600417,1279.4
-15.4326,28.259605,1268.8
-15.43266,28.25913,1279.1
-15.4345517,28.2588867,1274.9
-15.4329583,28.259325,1256.5
-15.434355,28.2591633,1278.3
-15.4346983,28.2590967,1277.6
-15.43342,28.2598533,1285.4
-15.43227,28.2593517,1278.2
-15.4344533,28.2597633,1280.6
-15.4341217,28.259615,1281.4
-15.4346767,28.2592067,1281.5
-15.4326917,28.2598983,1276.4
-15.4345083,28.25906,1278.7
-15.43448,28.2588183,1274.6
-15.43207,28.2593817,1275.3
-15.4335383,28.2599433,1283.5
-15.43278,28.2595433,1269.5
-15.4325133,28.26007,1285.3
-15.4324233,28.25948,1269.7
-15.4334417,28.2597017,1279.7
-15.43182,28.2598367,1274.3
-15.4323,28.260325,1283.9
-15.4324183,28.2595,1271.7
-15.4321933,28.2602017,1272
-15.43222,28.2604383,1300.4
-15.4342683,28.2593083,1275.3
-15.4319033,28.2607767,1284.1
-15.432305,28.2597017,1264.5
-15.4317383,28.2601583,1283.5
-15.4350433,28.2588067,1283.1
-15.4348917,28.2589617,1274.8
-15.4336183,28.2603117,1273.2
-15.4346483,28.25861,1247
-15.4344633,28.259445,1272.9
-15.4321283,28.2596567,1280.9
-15.4302683,28.2586633,1278.3
-15.4302817,28.2586783,1294.9
-15.4312767,28.2572167,1281.5
-15.4255617,28.2554417,1267.7
-15.432275,28.2559433,1280.3
-15.42951,28.2562483,1264.7
-15.4304933,28.2566067,1260.6
-15.429585,28.2576983,1272.3
-15.4283083,28.2583317,1272.4
-15.4273033,28.2568,1270.4
-15.4266233,28.2572683,1274.8
-15.4321017,28.259605,1273.4
-15.4254117,28.2571383,1276.8
-15.4305833,28.2608667,1273.4
-15.4251717,28.2540483,1274
-15.4255833,28.2551433,1216.2
-15.4256267,28.2565617,1272.4
-15.4258033,28.2550183,1298.9
-15.4253433,28.2537883,1272.8
-15.4255467,28.2555183,1251.5
-15.4274733,28.2583167,1220.6
-15.4351533,28.2581567,1255
-15.43478,28.258035,1266.2
-15.4328883,28.2580733,1272.9
-15.4324917,28.2585783,1271
-15.4321617,28.25889,1283
-15.4316033,28.2601317,1269.2
NA,NA,NA
-15.433475,28.2603133,1271.1
-15.4313833,28.2602467,1272.3
-15.432085,28.2598133,1272.6
-15.4320267,28.259965,1283.4
NA,NA,NA
-15.4314117,28.260425,1275.2
-15.43315,28.2600283,1283.9
-15.4318767,28.2601317,1295
-15.4330433,28.2597483,1237.9
-15.43135,28.2606233,1265.8
-15.4329233,28.260295,1277.1
-15.431235,28.2606817,1276.4
-15.4331783,28.2605367,1301.9
-15.4317567,28.26035,1264.2
-15.433035,28.2605683,1301.3
-15.433305,28.260555,1274.5
-15.4314967,28.2616867,1277.5
-15.4311967,28.2607083,1236.9
-15.4317133,28.2605033,1264.8
-15.4313133,28.26141,1273
-15.4310183,28.26074,1266.4
NA,NA,NA
-15.43154,28.26074,1251.1
-15.4328267,28.2607567,1273.5
-15.431475,28.2608,1269.7
-15.43085,28.26122,1272.8
-15.4313917,28.2608917,1267.1
-15.4332267,28.261355,1283.7
-15.4306733,28.2611683,1266.6
-15.4308683,28.2613783,1270.3
-15.4337483,28.2604567,1270.2
-15.4325533,28.2620333,1264.8
-15.4328333,28.261825,1271.1
NA,NA,NA
-15.4328083,28.26159,1242.7
-15.43215,28.2618633,1278
-15.432575,28.262745,1298.7
-15.4325767,28.26185,1267.4
-15.4326967,28.2615717,1252.3
-15.4317967,28.2619867,1266.2
-15.432035,28.2613717,1060.4
-15.43216,28.2621683,1274.7
-15.4320517,28.26206,1262.1
-15.4326017,28.2615933,1236.4
-15.4321967,28.2616717,1267.2
-15.4317583,28.2621983,1463.5
-15.4321433,28.261645,1267.4
-15.4324867,28.2614583,1258.2
-15.4320917,28.26142,1267.5
-15.4255617,28.2566933,1270.4
-15.4257,28.2538067,1272.2
-15.4257583,28.2545717,1272.4
-15.42562,28.2553683,1277.7
-15.4256833,28.2557967,1263.7
-15.4259667,28.2545133,1271.8
NA,NA,NA
-15.4323783,28.2618433,1267.5
-15.4327083,28.26195,1255.6
-15.4338517,28.260835,1273.9
-15.4337617,28.260975,1273.3
-15.4335833,28.2612533,1271.9
-15.4327983,28.2611983,1291.2
-15.4311433,28.260405,1268.3
-15.4315467,28.2594033,1293.6
-15.4306967,28.2603183,1270.7
-15.4305517,28.26078,1273.6
-15.4291317,28.2600117,1263
-15.4291983,28.2597717,1264.2
-15.4305,28.2584633,1269.4
-15.4343333,28.2599333,1287.6
-15.4337033,28.2597867,1274.7
NA,NA,NA
-15.4306283,28.2582367,1268.9
-15.4311383,28.2585083,1275.8
-15.4312517,28.2577883,1273
-15.43403,28.2601667,1280.1
-15.4319367,28.2561,1277.2
-15.4337183,28.2599133,1275.2
-15.4342217,28.2601183,1263.8
-15.4272567,28.2575133,1262.5
-15.42766,28.254815,1270.2
-15.433995,28.260555,1267
-15.4332817,28.25997,1280.3
-15.4338967,28.26043,1270.8
-15.4342117,28.25772,1261.7
-15.4340283,28.2596967,1263.4
-15.43404,28.25806,1268.3
-15.4342667,28.25763,1266.4
-15.4316917,28.2609983,1273.7
-15.4312733,28.26125,1278.9
-15.431445,28.2612983,1283.1
-15.4327283,28.2621133,1270.5
-15.4339533,28.2602683,1267.1
-15.4305833,28.26047,1269.6
-15.430245,28.2583383,1274.1
-15.433595,28.2571067,1293.9
-15.4332967,28.2608167,1266.5
-15.4302867,28.26097,1277.5
-15.4255,28.256465,1269.9
-15.43205,28.2605083,1283.2
-15.4323283,28.2605683,1279
-15.43322,28.2615267,1276.1
-15.4324533,28.2604767,1281.2
-15.4300383,28.2586317,1275.8
-15.4311717,28.2574283,1278.4
-15.4316083,28.2611133,1282.6
-15.4331417,28.260775,1293.7
-15.4257117,28.25477,1273.7
-15.4255933,28.2541133,1273
-15.4230417,28.24089,1273.3
-15.422755,28.2412033,1269.6
-15.4229967,28.2401683,1325.6
-15.42272,28.240765,1268.3
-15.4233117,28.2409517,1186.4
-15.42428,28.24036,1269.9
-15.4237067,28.240465,1248
-15.4227017,28.2401983,1330.7
-15.42353,28.2409767,1274
NA,NA,NA
-15.4243117,28.2400367,1273.4
-15.4224417,28.2412183,1275.4
-15.4227017,28.2398883,1307.4
-15.4237433,28.2402267,1264.2
-15.4233267,28.2411217,1283.7
NA,NA,NA
-15.4227,28.2396567,1296.8
-15.4222433,28.2413067,1271.9
-15.423755,28.2396133,1266.8
-15.4233933,28.2407917,1287.2
-15.42337,28.24049,1274
NA,NA,NA
-15.42265,28.2395483,1292.4
-15.424325,28.2395033,1272.2
-15.4238383,28.2392483,1262.9
-15.4226383,28.2391883,1291.2
-15.4216717,28.241095,1270.5
-15.4233033,28.2401483,1274.9
-15.42426,28.239395,1272.5
-15.42173,28.2408367,1270.3
-15.4240117,28.2396967,1267.2
-15.4221367,28.2405367,1275.9
-15.421925,28.2415917,1261.7
-15.4238933,28.2391383,1271
-15.4218867,28.2405367,1226.8
-15.423765,28.2406117,1289.8
-15.4232733,28.2398617,1277.5
-15.424275,28.239175,1276.5
-15.4219767,28.2399567,1269.2
-15.423965,28.2385517,1285.1
-15.4218583,28.2400967,1273.6
-15.4232283,28.2397833,1268.7
-15.4219617,28.23972,1278.3
-15.4221933,28.23986,1258.6
-15.4224533,28.2401017,1273.5
-15.4238183,28.2382383,1264
-15.423435,28.240425,1284.4
-15.4232233,28.2396083,1283.9
-15.4218867,28.2398667,1264.5
-15.4219567,28.2395233,1265.6
-15.4240067,28.2379867,1268.4
-15.4220283,28.23906,1269.3
-15.423305,28.2392783,1268.3
-15.4243183,28.23936,1282.1
-15.4235,28.2402517,1287
-15.4238917,28.2376767,1264.3
-15.4220267,28.2387583,1265.3
-15.42425,28.2390117,1278.5
-15.423965,28.23754,1282.5
-15.4222933,28.2395133,1271
NA,NA,NA
-15.4233633,28.2385317,1277.2
-15.4234283,28.2399617,1275.1
NA,NA,NA
-15.4218467,28.2375417,1279.5
-15.4226433,28.2386717,1271.6
-15.4238967,28.2369733,1285.5
-15.4224283,28.2386567,1279.6
-15.4227867,28.2385783,1270.2
-15.42437,28.2384883,1268.9
-15.423625,28.23978,1262.7
-15.421795,28.2370433,1272
-15.4231933,28.238325,1314.1
-15.4240083,28.2367367,1267.7
-15.4222817,28.2377283,1271.9
-15.4243433,28.2384017,1275.1
-15.4224083,28.2382467,1274.7
-15.4226183,28.23834,1269.9
-15.423265,28.2379967,1273.3
NA,NA,NA
-15.4242783,28.2381,1275.7
-15.421695,28.2365983,1266.6
-15.4225217,28.2380383,1278.1
-15.422285,28.23831,1270.7
-15.4233017,28.2378817,1278.3
-15.4241367,28.2364067,1276.8
NA,NA,NA
-15.42342,28.2377233,1273.2
-15.4222067,28.237875,1268.3
-15.42431,28.2379317,1269.3
-15.4234867,28.2390317,1295
-15.42164,28.2364667,1265.5
-15.422455,28.2378433,1274.4
-15.4237333,28.2360133,1268.2
-15.42357,28.2393433,1273.7
-15.4242483,28.2378383,1272.7
-15.4238667,28.2361717,1281.5
-15.4226783,28.237855,1271.7
-15.4223917,28.2377967,1272.1
-15.423545,28.2374283,1262
-15.4225617,28.23768,1280.4
-15.4237733,28.2364567,1281.2
-15.4236267,28.2379783,1267.5
-15.4227667,28.23765,1273.6
-15.4242517,28.2376733,1270.7
-15.4237483,28.23656,1269.6
-15.4233267,28.237465,1270.6
-15.42245,28.237055,1268.4
-15.4237117,28.2368667,1273.7
-15.4222617,28.2368683,1275.7
-15.4243783,28.2375417,1271.9
-15.4232833,28.2372917,1288
-15.4226417,28.236905,1275.5
-15.4237133,28.2377817,1276.7
-15.4223333,28.2366717,1279.5
-15.423665,28.2378267,1265.9
-15.4233133,28.2369233,1267.6
-15.4237,28.2372133,1271.9
-15.422995,28.23738,1260.8
-15.4224183,28.2366733,1272.3
-15.4235767,28.2375867,1274.5
-15.4222733,28.236275,1270.7
-15.4225167,28.2363583,1260.1
-15.423495,28.2371983,1236.2
-15.42207,28.2362883,1263.7
-15.424885,28.2359267,1263.3
-15.4226967,28.2356817,1272.4
-15.4251117,28.2359517,1279.6
-15.4241733,28.2369567,1276.8
-15.42277,28.2367983,1264.6
-15.4245167,28.23708,1266.2
-15.4220517,28.2365317,1265.9
-15.4244833,28.236835,1290.6
-15.4235817,28.2367733,1271.2
-15.4246933,28.2360817,1267.5
-15.4249883,28.236145,1264.2
-15.42209,28.2359783,1284.3
-15.4242567,28.2368783,1272.5
-15.42279,28.23626,1274.7
-15.4248317,28.236325,1284.9
-15.4244933,28.236545,1258.6
-15.4242783,28.2367733,1258.9
-15.4249133,28.2363833,1264.9
-15.42242,28.2357733,1268
-15.424635,28.2367883,1276
-15.424335,28.236485,1268.3
-15.424665,28.2370017,1275.3
-15.4250017,28.236755,1275.2
-15.424555,28.2364617,1270.8
-15.4243067,28.2362667,1258.3
-15.4248217,28.2368383,1267.8
-15.4246483,28.2372617,1271.3
-15.4242983,28.23601,1268.6
-15.4245317,28.2361017,1256.6
-15.424835,28.2369967,1276.2
-15.4244367,28.2361117,1275.1
-15.42573,28.23619,1272.2
-15.425955,28.2362317,1278.7
-15.4255317,28.2368433,1300.5
-15.42564,28.2366733,1279.1
-15.4245033,28.2376283,1271.5
-15.4256483,28.2365783,1278.1
-15.425655,28.2363967,1275.2
-15.424595,28.2359617,1283.5
-15.42491,28.2372,1271.4
-15.4254633,28.2375933,1297.7
-15.4259933,28.2365633,1274.3
-15.422335,28.2360817,1274.2
-15.4253283,28.2377133,1274.6
-15.4245333,28.2378433,1271.3
-15.4256633,28.23734,1280.5
-15.4256367,28.23764,1283
-15.425355,28.2379467,1276.1
-15.4247433,28.2375217,1263.9
-15.4255533,28.2378717,1269.7
-15.425795,28.2367567,1272.4
-15.4251733,28.2377317,1274.6
-15.4249567,28.2374167,1272.3
-15.4253417,28.23814,1296.3
-15.42562,28.237535,1273.3
-15.4244733,28.2380317,1302.4
-15.4251417,28.2380717,1270.6
-15.4252883,28.238385,1279.7
-15.4258833,28.2372867,1273.2
-15.4251133,28.2387017,1273.7
-15.4248917,28.23928,1277.5
-15.4248233,28.2386283,1278.7
-15.4248933,28.2390617,1282.4
-15.4245283,28.2384317,1295.5
-15.4251767,28.2397067,1272.5
-15.4248683,28.2394633,1273.3
-15.4258383,28.2377267,1272.7
-15.4248517,28.2400917,1319.9
-15.424985,28.2401,1279.1
-15.4245917,28.2398317,1285
NA,NA,NA
-15.4248367,28.2403467,1270.9
-15.4246217,28.240395,1268
-15.424935,28.240735,1276.5
-15.424525,28.24011,1287.5
-15.4244583,28.2392367,1277.8
-15.424465,28.2385117,1268.5
-15.42214,28.2343033,1273
-15.422255,28.2346433,1271.2
-15.4221083,28.2344767,1274.1
-15.4221767,28.2342267,1265.8
-15.4219883,28.2343967,1274.7
-15.422575,28.23518,1250.1
-15.42296,28.2349567,1269.8
-15.4225767,28.235215,1274.7
-15.4254767,28.2256917,-1562.5
-15.4223633,28.2347633,1269.5
-15.421935,28.234555,1265.4
-15.4230583,28.2351683,1269.9
-15.4219117,28.2335167,1261.5
-15.4224167,28.23419,1274.6
-15.4222067,28.2340367,1277.3
NA,NA,NA
-15.4218933,28.234325,1258.8
-15.42238,28.2346867,1265.2
-15.4232067,28.234985,1267.5
-15.422445,28.233875,1267.5
-15.4226917,28.2341967,1285.1
-15.42287,28.2337683,1270.6
-15.4233467,28.234725,1267.9
-15.4226633,28.2339333,1270.4
-15.422405,28.2339917,1249.6
-15.423395,28.2350133,1269.3
-15.42337,28.23488,1268.4
-15.42229,28.234535,1251.6
-15.4231867,28.2336883,1269.1
-15.4222417,28.2337533,1275
-15.42325,28.23389,1272.2
-15.4226633,28.2340233,1264.2
-15.42337,28.234115,1268.1
-15.42367,28.23484,1263
-15.4235533,28.234795,1274.3
-15.4227733,28.2344267,1272.3
-15.4234933,28.233865,1287.3
-15.423675,28.23515,1269.3
NA,NA,NA
-15.422545,28.23439,1256.8
-15.422945,28.234305,1269.2
-15.4222983,28.233735,1275.4
-15.4233117,28.234335,1262.9
-15.423625,28.2341783,1267.5
-15.42351,28.2336517,1269.3
NA,NA,NA
-15.42293,28.23453,1267.4
-15.4231567,28.2344183,1273.6
-15.4238617,28.2343417,1260.5
-15.4239633,28.23491,1271
-15.423835,28.2335517,1275.9
-15.42375,28.2352283,1267.6
-15.4243483,28.2341817,1274.8
-15.4242767,28.2347133,1264.7
-15.4242467,28.2336317,1270.5
-15.4226467,28.2335483,1282
-15.4241967,28.23344,1271.7
-15.42391,28.2354233,1274.2
-15.4241983,28.233425,1270.9
-15.42403,28.23364,1258.9
-15.4241383,28.2342233,1280
-15.424475,28.2338533,1265.7
-15.4248017,28.2349017,1270
-15.4241017,28.2351733,1273.4
-15.424185,28.2334317,1268.3
-15.4229633,28.2334567,1276.7
-15.4243433,28.2351867,1287.2
-15.42442,28.2336167,1263.3
-15.4241183,28.2332817,1273.8
-15.4245067,28.2340767,1282.6
-15.4248,28.2347767,1269.9
-15.4241233,28.2328583,1277.4
-15.4247783,28.2339683,1265.1
-15.425815,28.235335,1227.2
-15.4238817,28.2332,1253.5
-15.42447,28.2353883,1271.7
-15.42438,28.2331383,1273.5
-15.42343,28.2333933,1276.9
-15.4243867,28.2332817,1268.1
-15.424575,28.2341517,1287.5
-15.4250567,28.233885,1273.4
-15.4251133,28.234735,1255.3
-15.42425,28.2326483,1257.2
-15.4254117,28.235595,1210.8
-15.42348,28.23335,1284.8
-15.4237233,28.2332833,1256.5
-15.424525,28.23266,1286.6
-15.4248967,28.2345333,1261.6
-15.42485,28.2341533,1269.3
-15.4242167,28.2324867,1275.3
-15.4243833,28.2323217,1276.2
-15.425155,28.233855,1278.3
-15.42433,28.2322967,1260.5
-15.4251483,28.2343333,1269.6
-15.4249,28.233435,1269.6
-15.4260533,28.2345183,1268
-15.4245717,28.2332783,1272.7
-15.4249167,28.2343283,1276.2
-15.42484,28.23349,1283.5
-15.4254133,28.2336217,1267.6
-15.4250133,28.2333883,1279.6
-15.4254983,28.2330867,1240.8
-15.425695,28.2340867,1270.6
-15.4244933,28.23306,1273.7
-15.4249733,28.2330883,1281.9
-15.4249883,28.2327733,1270.8
-15.4254317,28.2335917,1288.9
-15.4255117,28.2332417,1253.8
-15.42446,28.2329033,1293.9
-15.4253417,28.2345167,1274.2
-15.4260183,28.234125,1270.3
-15.4249917,28.232715,1271.2
-15.4255267,28.2345833,1274.2
-15.425585,28.233395,1268.4
-15.4252683,28.2347233,1273
-15.4254167,28.23304,1273.8
-15.4248333,28.232715,1267.4
-15.424965,28.23247,1269.8
-15.4248183,28.23231,1275.9
-15.4262833,28.23357,1268.7
-15.4246933,28.23219,1271.6
-15.4260317,28.233775,1271.1
-15.4252367,28.2349317,1282.1
-15.425465,28.23307,1262
-15.4263517,28.2339783,1270
-15.4251133,28.2325717,1276
-15.4251967,28.2321417,1287.6
-15.425705,28.23321,1274.1
-15.425725,28.2319617,1264
-15.4253717,28.23268,1263.7
-15.4252533,28.2352383,1281.4
-15.4250867,28.2322467,1288.8
-15.4252033,28.2327133,1272.7
-15.425425,28.2324717,1279.3
-15.42487,28.2319,1269.6
NA,NA,NA
-15.4253283,28.2317833,1289.2
-15.42504,28.2318283,1265.4
-15.425445,28.2322517,1275.2
-15.4246033,28.2319783,1286.8
-15.4246533,28.2316233,1278.7
NA,NA,NA
-15.4224167,28.2328417,1273.9
-15.42528,28.2314383,1289.7
-15.424315,28.2317017,1282.7
-15.4226,28.2331833,1270.9
-15.4250667,28.2317767,1264
-15.4254233,28.23116,1284.8
-15.4244367,28.231735,1284.3
-15.4241617,28.2316783,1274.6
-15.42469,28.2313533,1272.3
-15.424875,28.2314233,1266.7
-15.4259,28.2315533,1253.9
-15.4251533,28.2311333,1249.4
-15.4220783,28.23297,1283.5
-15.4243983,28.2312583,1272.5
-15.4252617,28.2303733,1274.3
-15.424185,28.2312933,1293.5
-15.4248233,28.23113,1263.8
-15.425215,28.231435,1285.7
-15.42506,28.23081,1265.2
-15.4240633,28.2310683,1274.3
-15.422295,28.232845,1271.2
-15.424635,28.23103,1267.5
-15.4219867,28.232855,1277.7
-15.424895,28.230895,1264.2
-15.4239617,28.2311633,1255.8
-15.4238917,28.2311867,1279
-15.422165,28.2330833,1277.1
-15.4238617,28.23137,1269.4
-15.4241083,28.2318133,1281.2
-15.4220733,28.23268,1276.3
-15.421905,28.2326733,1284.2
-15.4255033,28.230025,1284.3
-15.4252217,28.2301983,1281.6
-15.4237367,28.2311933,1273.7
-15.4254167,28.2296933,1270.3
-15.42482,28.2303017,1271.6
-15.4222017,28.2322133,1267.1
-15.422115,28.2319367,1286.8
-15.4241117,28.232,1281.6
NA,NA,NA
-15.4252083,28.2302633,1278.5
-15.42184,28.231815,1267.7
-15.4237633,28.2313883,1279.2
-15.4217283,28.2321317,1271.9
-15.4219917,28.2320883,1280.4
-15.424515,28.2293383,1270.1
-15.4253717,28.22944,1275.1
-15.421585,28.233495,1287.3
-15.42524,28.229965,1263.7
-15.4235833,28.2313667,1280.4
-15.4220267,28.2320183,1283.9
-15.4242967,28.229485,1260.1
-15.4219583,28.2334683,1269.1
-15.4221267,28.233325,1275.6
-15.4250667,28.229255,1266.9
-15.422265,28.2333717,1276.7
-15.4237183,28.2316167,1282.3
-15.4251233,28.2297533,1273.5
-15.4238317,28.2295667,1279.5
-15.4231467,28.2294267,1272.7
-15.4224217,28.2333567,1272.2
-15.4220883,28.2334617,1255.6
-15.4222033,28.2316367,1256.4
-15.422285,28.2316617,1262.2
-15.42198,28.231625,1263.8
NA,NA,NA
-15.423885,28.2297733,1273.9
-15.4226483,28.2333867,1274.5
-15.4252633,28.2296167,1259.7
-15.4226583,28.2330683,1267.7
-15.4223467,28.2314483,1274.2
-15.4228733,28.2332783,1274.8
-15.4226033,28.23314,1286.3
-15.423995,28.232265,1266.3
-15.4252283,28.22941,1274
-15.423765,28.2299983,1273.3
-15.4231117,28.23302,1278.3
-15.4231517,28.2303117,1273.5
-15.4238967,28.2325217,1278
-15.4230533,28.2332067,1268.8
-15.4231883,28.2331383,1284.6
-15.4227683,28.2313717,1273.5
-15.4239783,28.2327633,1267.5
-15.423305,28.2307933,1264.9
-15.4236183,28.2326933,1269.4
-15.4238883,28.2302417,1247.3
-15.4225283,28.2296467,1283.7
-15.4229917,28.2312767,1275.8
-15.4241583,28.23082,1238.8
-15.42346,28.2327,1271.6
-15.4231933,28.23182,1264.8
-15.423105,28.2316167,1257.6
-15.4235083,28.2325967,1272.6
-15.42334,28.2323117,1281.4
-15.42337,28.2325867,1273.3
-15.4224433,28.2296033,1267.8
-15.4231417,28.232685,1275.4
-15.4236667,28.232475,1274.9
-15.4235517,28.2326233,1260.2
-15.423125,28.2319783,1263.9
-15.4230367,28.2323633,1327.4
-15.42343,28.2320983,1270.3
-15.4230567,28.2327233,1274.5
-15.42232,28.22975,1264.5
-15.422895,28.2322517,1269.1
-15.42318,28.23221,1271.6
-15.4230433,28.2323683,1271.4
-15.4229317,28.23268,1278.6
-15.4230717,28.2322133,1282.4
-15.4227933,28.232795,1275.9
-15.423665,28.2321317,1272.3
-15.4235,28.2321433,1275.1
-15.42246,28.2323167,1272.9
-15.423095,28.2323933,1267.9
-15.4226617,28.2325767,1266.4
-15.42287,28.2320633,1264.3
-15.4226667,28.232665,1275.7
-15.4221867,28.2300167,1268.3
-15.4234667,28.2313367,1206.5
-15.422555,28.2321633,1276.2
-15.4221233,28.229905,1272.9
-15.4223817,28.2327583,1274.4
-15.4229467,28.23216,1299.4
-15.42244,28.2319067,1278.6
-15.4229533,28.2309167,1281.4
-15.4220967,28.2302483,1267.4
-15.4230533,28.2304633,1274
-15.4220467,28.2303133,1282.6
-15.4223483,28.2318583,1264.5
-15.42215,28.2303,1281.9
-15.42214,28.2312033,1280.1
-15.4224683,28.231655,1276.4
-15.421885,28.23064,1289.8
-15.4216683,28.2308567,1290.3
-15.42154,28.22983,1287.7
-15.4220533,28.2311267,1274.8
-15.42208,28.2304933,1269.3
NA,NA,NA
-15.423775,28.2304733,1272.7
-15.424295,28.2305783,1272.7
-15.421655,28.2296367,1272.4
-15.4217383,28.2293,1272.3
-15.42427,28.2291067,1268.5
-15.424035,28.2291217,1275.4
-15.4217533,28.2292383,1288.1
-15.42149,28.2288317,1263.5
-15.4217183,28.2293133,1274
-15.4239683,28.2289217,1270.1
-15.4214083,28.228935,1113.4
-15.42167,28.2292883,1268.9
-15.4220167,28.22929,1280.8
-15.4237567,28.2286967,1268.6
-15.423075,28.22922,1269.5
-15.4235633,28.2288217,1271.5
-15.4222133,28.2293933,1278.2
-15.4234783,28.2287933,1270.5
NA,NA,NA
-15.4229733,28.2290667,1285.1
-15.4224183,28.2293517,1265.8
-15.4228033,28.2293483,1259.6
NA,NA,NA
-15.42342,28.22911,1268.6
-15.422565,28.22913,1345.7
-15.4230733,28.2291917,1270.5
-15.4226033,28.2288733,1259.8
-15.422945,28.2289917,1266.1
-15.42279,28.2287733,1275.5
-15.4225833,28.2287433,1284
-15.423165,28.2288083,1269.7
-15.4234117,28.228665,1261.3
-15.4232467,28.2285583,1251
-15.4232033,28.2288433,1260
-15.423525,28.2284667,1250.6
-15.422835,28.228555,1272.2
-15.422535,28.22826,1281.6
-15.4245183,28.22884,1270.3
-15.4239067,28.2284183,1249
-15.423855,28.2284117,1258.5
-15.422535,28.2280633,1271.2
-15.4240317,28.2283267,1253.3
-15.42396,28.2281533,1258.3
-15.4231717,28.2282717,1270.1
-15.4226983,28.2279783,1260.7
-15.42327,28.2282967,1299.8
-15.423915,28.22785,1275.3
-15.42442,28.2282167,1253.9
-15.42302,28.228055,1265.5
-15.4234233,28.2278917,1271.2
-15.424255,28.2280083,1254.7
-15.4228667,28.2276217,1251.4
-15.424145,28.2271833,1279.3
-15.4233633,28.2278283,1261
-15.4231567,28.2277833,1273.5
-15.4230717,28.2278767,1272.7
-15.4243233,28.22727,1268.4
-15.4234383,28.2274867,1267.5
-15.4221167,28.2273,1264.9
-15.4249983,28.2281833,1263.8
-15.42301,28.2275,1275.8
-15.4232733,28.2274133,1257.2
NA,NA,NA
-15.4242083,28.2269683,1269.4
-15.4230217,28.2273517,1260.1
-15.4233633,28.22703,1268.1
-15.4230883,28.2273483,1267.5
-15.42538,28.2288167,1274.8
-15.424555,28.22704,1273.1
-15.42162,28.2271283,1270
-15.423015,28.22726,1266.2
-15.42196,28.2273117,1271.6
-15.4228067,28.2271967,1272.8
-15.4217383,28.22746,1266.6
-15.4251233,28.2289033,1268.4
-15.4220217,28.2274283,1274.7
-15.4216467,28.2272817,1266.4
-15.4248883,28.2271683,1277.6
-15.4219217,28.2276417,1265.2
-15.4249383,28.2273517,1267
-15.4219217,28.2269117,1264.5
-15.4220517,28.2276367,1264.4
-15.4226783,28.22684,1268.9
-15.4247717,28.2274033,1265.1
-15.4217783,28.227725,1268.4
-15.422125,28.2276617,1262.1
-15.4216883,28.22692,1280.9
-15.42464,28.2271417,1266.4
-15.4217033,28.2268133,1285.5
-15.422175,28.2280017,1261.2
-15.4222467,28.22802,1308.7
-15.4214883,28.2268617,1266.3
-15.4222733,28.2280933,1273.2
-15.4247567,28.226565,1274.1
-15.4239867,28.2264967,1266.6
-15.42155,28.2289917,1275.5
-15.4247517,28.2263417,1268
-15.4212133,28.2265383,1268.9
-15.4223917,28.2265717,1255.4
NA,NA,NA
-15.424125,28.2264233,1266.1
-15.4213167,28.22753,1273.5
-15.4243867,28.225725,1263.8
-15.4213283,28.23037,1279.8
-15.4211633,28.22742,1291.2
NA,NA,NA
-15.42421,28.2262333,1271.9
-15.421435,28.2254033,1269.3
-15.4243533,28.2249817,1273.5
-15.4216917,28.2284433,1377.3
-15.421725,28.225415,1268.4
-15.4220817,28.2257333,1276
-15.42413,28.226085,1265.7
-15.420925,28.2268067,1284.2
-15.423185,28.2248067,1272.9
-15.4215183,28.2250033,1264
-15.4231583,28.2248567,1276.9
-15.4225517,28.2252817,1288.1
-15.42404,28.22589,1275.8
-15.42289,28.2248667,1269.5
-15.42164,28.225135,1276.2
-15.4226233,28.2249183,1275.3
-15.4224167,28.22507,1279.1
-15.424055,28.2254383,1261.8
NA,NA,NA
-15.4216817,28.246585,1219.8
-15.4215533,28.2469117,1266.6
-15.4215567,28.246875,1266.8
-15.4205033,28.2517767,1257.8
NA,NA,NA
-15.4213883,28.2489333,1289
NA,NA,NA
-15.421225,28.252255,1281.9
-15.42113,28.2572583,1246
-15.4205217,28.25232,1199.6
-15.4203267,28.2525533,1275.2
-15.4209767,28.25637,1244.1
-15.421005,28.255915,1289.7
-15.4201117,28.2548733,1273.4
-15.4210617,28.2558083,1265.7
-15.421165,28.255785,1271.3
-15.4215383,28.2552617,1240.5
NA,NA,NA
-15.42116,28.25417,1278.4
-15.4213733,28.25375,1363.9
